previous_key,new_key,event_id,event_type,supplier_gln,customer_gln,carrier_gln,sscc,gtin,serial_number,weight,event_time,location_name,location_coordinate,departure_gln,temperature,comapny_name,generator_type,generator_gln,last_pi_gln,next_pi_gln,company_name
935204d1-7430-40f7-ab76-6cae4d3364f6,935204d1-7430-40f7-ab76-6cae4d3364f6,4e77bde1-9b32-44fd-9ea2-32936de09c96,3,5623293609856,0667595524556,7370837891080,0695054142155,13807584359887,44V,599,2022-Aug-12T02:34:31 +0000,Bali,"-8.1944802,114.3760511",8570636009484,-6.0,mHfjStU,logistic services provider,7370837891080,4692187105560,0667595524556,Bali_logistics_1
37d15897-a3a2-4721-8123-70ad19f17e29,37d15897-a3a2-4721-8123-70ad19f17e29,282d2be9-571e-47cc-b969-fe18602caf66,3,5623293609856,9997025506589,7618072701594,1865575800253,29419205590179,54U,4000,2022-Aug-12T02:34:31 +0000,Bali,"-8.1534127,114.3914913",8623579843448,-9.9,eiTlhjQ,logistic services provider,7618072701594,7307964990659,9997025506589,Bali_logistics_0
0d2f6b6e-cfaa-439e-95f7-99da4678cda9,0d2f6b6e-cfaa-439e-95f7-99da4678cda9,dc336985-f8f9-4e94-ac37-4ef9baa61e06,3,5623293609856,9997025506589,7618072701594,9447307894390,02222891936486,89JOESIXQKJZJWZ,8184,2022-Aug-12T02:34:31 +0000,Bali,"-8.1534127,114.3914913",2543593144397,-0.7,QXRoAUx,logistic services provider,7618072701594,4692187105560,9997025506589,Bali_logistics_0
2b08f4d4-51f0-4bfb-93ab-8e19a08fffe5,2b08f4d4-51f0-4bfb-93ab-8e19a08fffe5,0f8b657e-5818-40db-a761-08e7aa601ea3,3,2937171970248,0667595524556,7618072701594,7786863567079,22213559357203,94ATZIZWEUWAJPOMGDGBVL,8856,2022-Aug-12T02:34:31 +0000,Bali,"-8.1534127,114.3914913",2117387639625,-2.5,bgTvzXx,logistic services provider,7618072701594,7307964990659,0667595524556,Bali_logistics_0
d5a7d9b3-5626-47fb-9f82-50cbdca184ee,d5a7d9b3-5626-47fb-9f82-50cbdca184ee,c5499348-9b1c-4c6f-af74-ddc5a85445ab,3,2997654340079,0667595524556,7618072701594,3418354364566,12891795039258,97R,6140,2022-Aug-12T02:34:31 +0000,Bali,"-8.1534127,114.3914913",2460803060724,-4.8,MMBSLIn,logistic services provider,7618072701594,6230907621602,0667595524556,Bali_logistics_0
d52dbe1e-0ff9-41b2-9a99-eba5cc4a4bdb,d52dbe1e-0ff9-41b2-9a99-eba5cc4a4bdb,f295ed09-85d9-4ba7-913f-88a8de076cf8,3,2937171970248,0667595524556,7618072701594,1611745614848,31948150305902,36PJMABYCYNITND,3883,2022-Aug-12T02:34:31 +0000,Bali,"-8.1534127,114.3914913",4206006188382,-1.6,zhkdWcP,logistic services provider,7618072701594,4692187105560,0667595524556,Bali_logistics_0
04a6a728-cf94-4584-8d85-3cc99d76c80a,04a6a728-cf94-4584-8d85-3cc99d76c80a,27e218d1-2f47-4981-9e51-eb406e4c8257,3,2997654340079,0667595524556,7618072701594,6066211443429,10848721299142,56QNWEPWSDVXBGUVNLZLBCZ,7893,2022-Aug-12T02:34:31 +0000,Bali,"-8.1534127,114.3914913",8845842957193,-1.2,vVlitsL,logistic services provider,7618072701594,7307964990659,0667595524556,Bali_logistics_0
5466f608-ff45-4d56-b1af-1778ac7f6729,5466f608-ff45-4d56-b1af-1778ac7f6729,ea5db45a-af78-4945-8623-f7b500cb38eb,3,2997654340079,5118787800210,7618072701594,9506807252057,86539170476234,510CFK,6118,2022-Aug-12T02:34:31 +0000,Bali,"-8.1534127,114.3914913",3073877382588,-0.6,aMESEIx,logistic services provider,7618072701594,4692187105560,5118787800210,Bali_logistics_0
c4261ff8-0755-44ac-9872-bf388588e824,c4261ff8-0755-44ac-9872-bf388588e824,e179adb9-36f4-4bbf-82c5-0fb0a603dea0,3,5623293609856,5118787800210,7370837891080,2549483378078,74937015779735,82VHRDYRIDOKALB,9173,2022-Aug-12T02:34:31 +0000,Bali,"-8.1944802,114.3760511",4448698161337,-7.0,uQDxfgj,logistic services provider,7370837891080,6230907621602,5118787800210,Bali_logistics_1
33706069-540c-400d-9bbd-222e111cd558,33706069-540c-400d-9bbd-222e111cd558,d00bbda8-bce8-4eea-bb54-9e9c7ffe42dd,3,2937171970248,9997025506589,2596215788778,5178942531746,80243018383196,52OCNLLGUXEIEKRSU,9795,2022-Aug-12T02:34:31 +0000,Bali,"-8.290173,114.3303922",7019805459453,-3.7,KIIzqSt,logistic services provider,2596215788778,6230907621602,9997025506589,Bali_logistics_2
