previous_key,new_key,event_id,event_type,supplier_gln,customer_gln,carrier_gln,sscc,gtin,serial_number,weight,event_time,location_name,location_coordinate,departure_gln,temperature,comapny_name,generator_type,generator_gln,last_pi_gln,next_pi_gln,company_name
a88b212e-a5a9-4791-b27f-01f5bf7f12d7,a88b212e-a5a9-4791-b27f-01f5bf7f12d7,7a848360-d711-4ce4-be9a-9797f08c7937,3,0667595524556,6973908982074,1411087533476,7505612116941,95726539271093,04ISX,1842,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2480575,112.6842088",5248777316853,-8.5,NlPMtoG,logistic services provider,1411087533476,0667595524556,6973908982074,Sarabaya_logistics_1
a88b212e-a5a9-4791-b27f-01f5bf7f12d7,a88b212e-a5a9-4791-b27f-01f5bf7f12d7,7167d4e3-f20b-4eb7-a404-0440490fc7a8,3,0667595524556,9892695950785,1411087533476,2426377972977,95726539271093,04ISX,1842,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2480575,112.6842088",7683693936960,-2.6,aKSmJBg,logistic services provider,1411087533476,0667595524556,9892695950785,Sarabaya_logistics_1
0bd36b39-92ee-4a4e-b7c6-6c0c8f7e209a,0bd36b39-92ee-4a4e-b7c6-6c0c8f7e209a,763bb3ed-2175-4c54-bd4e-42d36b8b14ad,3,9997025506589,6973908982074,3198890637750,4040395521774,66613185278222,65EJEYNKJH,2563,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2689175,112.69777",6646548534371,-7.4,aoxtkhQ,logistic services provider,3198890637750,9997025506589,6973908982074,Sarabaya_logistics_2
0bd36b39-92ee-4a4e-b7c6-6c0c8f7e209a,0bd36b39-92ee-4a4e-b7c6-6c0c8f7e209a,f7ebb5de-f82e-4dbe-9273-c9c0cf4b1b1f,3,9997025506589,6973908982074,3198890637750,6304454828237,66613185278222,65EJEYNKJH,2563,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2689175,112.69777",7382755622168,-9.6,GvazDsE,logistic services provider,3198890637750,9997025506589,6973908982074,Sarabaya_logistics_2
156f6d57-f341-4aa8-98fc-32f21df5b36d,156f6d57-f341-4aa8-98fc-32f21df5b36d,359f0cfa-331e-469f-8562-e6d0f7b71b1a,3,9997025506589,0787724016099,3537232203194,9864049022869,91002065827208,08UQCIOHBFNEJ,3377,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2551244,112.6467866",3500881049833,-5.4,xmzXDQA,logistic services provider,3537232203194,9997025506589,0787724016099,Sarabaya_logistics_0
156f6d57-f341-4aa8-98fc-32f21df5b36d,156f6d57-f341-4aa8-98fc-32f21df5b36d,c9246e2d-650c-48ab-af28-784ca15f975f,3,9997025506589,6973908982074,3537232203194,0949498606499,91002065827208,08UQCIOHBFNEJ,3377,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2551244,112.6467866",8580743621344,-1.1,MdriDum,logistic services provider,3537232203194,9997025506589,6973908982074,Sarabaya_logistics_0
d153c67c-4a78-4321-95a5-a5c5df60e487,d153c67c-4a78-4321-95a5-a5c5df60e487,d945af67-33da-448a-b96a-512c3b24a2f2,3,9997025506589,9892695950785,3537232203194,6729225046594,16713676190201,102PYQRHAFMKAENT,3025,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2551244,112.6467866",3901007811435,-9.7,AkeSkHl,logistic services provider,3537232203194,9997025506589,9892695950785,Sarabaya_logistics_0
d153c67c-4a78-4321-95a5-a5c5df60e487,d153c67c-4a78-4321-95a5-a5c5df60e487,b2b25a35-0753-4295-a41a-13a71ffe0d15,3,9997025506589,0787724016099,3537232203194,3998562603730,16713676190201,102PYQRHAFMKAENT,3025,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2551244,112.6467866",7710530334682,-5.6,bqzwWpF,logistic services provider,3537232203194,9997025506589,0787724016099,Sarabaya_logistics_0
f192c503-1f7f-4bab-a6fb-b3129db46bc8,f192c503-1f7f-4bab-a6fb-b3129db46bc8,5e6d2032-baff-48b6-b64c-ac48d102298a,3,5118787800210,0787724016099,3537232203194,2625120504099,51938072962936,35JZXGPK,1262,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2551244,112.6467866",6882663882727,-2.5,tYtfSyi,logistic services provider,3537232203194,5118787800210,0787724016099,Sarabaya_logistics_0
f192c503-1f7f-4bab-a6fb-b3129db46bc8,f192c503-1f7f-4bab-a6fb-b3129db46bc8,2700f77f-291c-4e3b-8795-29c7d22caaf1,3,5118787800210,0787724016099,3537232203194,9503410393971,51938072962936,35JZXGPK,1262,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2551244,112.6467866",8152105335203,-2.6,gDSeTll,logistic services provider,3537232203194,5118787800210,0787724016099,Sarabaya_logistics_0
935204d1-7430-40f7-ab76-6cae4d3364f6,935204d1-7430-40f7-ab76-6cae4d3364f6,ae9378af-6683-4966-bbc9-507306a37d7d,3,0667595524556,0787724016099,1411087533476,0124364396960,13807584359887,44V,299,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2480575,112.6842088",4493362215259,-1.7,gLqfuqr,logistic services provider,1411087533476,0667595524556,0787724016099,Sarabaya_logistics_1
935204d1-7430-40f7-ab76-6cae4d3364f6,935204d1-7430-40f7-ab76-6cae4d3364f6,52d99ecb-15ee-4863-9b0f-73bdae43f59c,3,0667595524556,0787724016099,1411087533476,9165037226331,13807584359887,44V,299,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2480575,112.6842088",7551973141416,-8.2,aVphXoZ,logistic services provider,1411087533476,0667595524556,0787724016099,Sarabaya_logistics_1
37d15897-a3a2-4721-8123-70ad19f17e29,37d15897-a3a2-4721-8123-70ad19f17e29,fbc62e4e-0baa-4a4a-9057-85fefdf0c07b,3,9997025506589,0787724016099,3537232203194,4902316472125,29419205590179,54U,2000,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2551244,112.6467866",7998470955030,-3.9,BpDsMfO,logistic services provider,3537232203194,9997025506589,0787724016099,Sarabaya_logistics_0
37d15897-a3a2-4721-8123-70ad19f17e29,37d15897-a3a2-4721-8123-70ad19f17e29,f4d0195a-c367-43e3-b479-088fb726df7d,3,9997025506589,0787724016099,3537232203194,5973927504525,29419205590179,54U,2000,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2551244,112.6467866",5133318921458,-7.9,UdDtwoz,logistic services provider,3537232203194,9997025506589,0787724016099,Sarabaya_logistics_0
0d2f6b6e-cfaa-439e-95f7-99da4678cda9,0d2f6b6e-cfaa-439e-95f7-99da4678cda9,91ed2577-7f94-4438-ba27-d2edaf7d9711,3,9997025506589,9892695950785,1411087533476,3297530551129,02222891936486,89JOESIXQKJZJWZ,4092,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2480575,112.6842088",3934046134914,-4.0,anGUCQT,logistic services provider,1411087533476,9997025506589,9892695950785,Sarabaya_logistics_1
0d2f6b6e-cfaa-439e-95f7-99da4678cda9,0d2f6b6e-cfaa-439e-95f7-99da4678cda9,e4af7489-bab8-4fb0-a33e-3f972cc73f1c,3,9997025506589,6973908982074,1411087533476,0970580033185,02222891936486,89JOESIXQKJZJWZ,4092,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2480575,112.6842088",9031148204326,-8.1,HdsYmIj,logistic services provider,1411087533476,9997025506589,6973908982074,Sarabaya_logistics_1
2b08f4d4-51f0-4bfb-93ab-8e19a08fffe5,2b08f4d4-51f0-4bfb-93ab-8e19a08fffe5,2eb1781c-c4e8-4256-af1a-85bf09ecc041,3,0667595524556,6973908982074,3198890637750,6866404734154,22213559357203,94ATZIZWEUWAJPOMGDGBVL,4428,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2689175,112.69777",4260139548476,-9.8,gNckwFe,logistic services provider,3198890637750,0667595524556,6973908982074,Sarabaya_logistics_2
2b08f4d4-51f0-4bfb-93ab-8e19a08fffe5,2b08f4d4-51f0-4bfb-93ab-8e19a08fffe5,9adc10c1-5eea-434f-8435-e127437b33f9,3,0667595524556,6973908982074,3198890637750,2561981585777,22213559357203,94ATZIZWEUWAJPOMGDGBVL,4428,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2689175,112.69777",4883437487556,-3.7,BYfmvWp,logistic services provider,3198890637750,0667595524556,6973908982074,Sarabaya_logistics_2
d5a7d9b3-5626-47fb-9f82-50cbdca184ee,d5a7d9b3-5626-47fb-9f82-50cbdca184ee,c9fc8ae9-8c7b-4fc6-af30-561ea88dd814,3,0667595524556,6973908982074,3537232203194,2264555466416,12891795039258,97R,3070,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2551244,112.6467866",3119972642461,-3.3,aGeuMpO,logistic services provider,3537232203194,0667595524556,6973908982074,Sarabaya_logistics_0
d5a7d9b3-5626-47fb-9f82-50cbdca184ee,d5a7d9b3-5626-47fb-9f82-50cbdca184ee,e1698542-5e52-4949-9127-e10773879930,3,0667595524556,0787724016099,3537232203194,4500329971592,12891795039258,97R,3070,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2551244,112.6467866",4127903476013,-8.5,lHZnTlm,logistic services provider,3537232203194,0667595524556,0787724016099,Sarabaya_logistics_0
d52dbe1e-0ff9-41b2-9a99-eba5cc4a4bdb,d52dbe1e-0ff9-41b2-9a99-eba5cc4a4bdb,c1c4a7ba-8016-44d2-b64c-d3a91a374ea2,3,0667595524556,9892695950785,1411087533476,2699794463473,31948150305902,36PJMABYCYNITND,1941,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2480575,112.6842088",0630077190798,-2.4,RhqzSJe,logistic services provider,1411087533476,0667595524556,9892695950785,Sarabaya_logistics_1
d52dbe1e-0ff9-41b2-9a99-eba5cc4a4bdb,d52dbe1e-0ff9-41b2-9a99-eba5cc4a4bdb,de1bee51-e1e5-4fb8-9080-e4d865ef50af,3,0667595524556,6973908982074,1411087533476,6600315953743,31948150305902,36PJMABYCYNITND,1941,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2480575,112.6842088",4289199575191,-5.7,KTwgMYo,logistic services provider,1411087533476,0667595524556,6973908982074,Sarabaya_logistics_1
04a6a728-cf94-4584-8d85-3cc99d76c80a,04a6a728-cf94-4584-8d85-3cc99d76c80a,9d3bff1b-e505-49d4-9693-b835d731dc4e,3,0667595524556,9892695950785,3537232203194,9031341443665,10848721299142,56QNWEPWSDVXBGUVNLZLBCZ,3946,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2551244,112.6467866",4807919338293,-3.4,TbrTskm,logistic services provider,3537232203194,0667595524556,9892695950785,Sarabaya_logistics_0
04a6a728-cf94-4584-8d85-3cc99d76c80a,04a6a728-cf94-4584-8d85-3cc99d76c80a,0073b845-7bfe-4c92-b7fc-413d7418c341,3,0667595524556,0787724016099,3537232203194,8776268416939,10848721299142,56QNWEPWSDVXBGUVNLZLBCZ,3946,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2551244,112.6467866",1833806986516,-4.5,SlsiHZO,logistic services provider,3537232203194,0667595524556,0787724016099,Sarabaya_logistics_0
5466f608-ff45-4d56-b1af-1778ac7f6729,5466f608-ff45-4d56-b1af-1778ac7f6729,637e2703-6857-4efa-a247-c90026cfbcdf,3,5118787800210,9892695950785,1411087533476,3377974148105,86539170476234,510CFK,3059,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2480575,112.6842088",0611622736605,-1.6,SwjDeRV,logistic services provider,1411087533476,5118787800210,9892695950785,Sarabaya_logistics_1
5466f608-ff45-4d56-b1af-1778ac7f6729,5466f608-ff45-4d56-b1af-1778ac7f6729,841a96a5-beff-4da5-a9d4-48823acd03d6,3,5118787800210,0787724016099,1411087533476,5416777320906,86539170476234,510CFK,3059,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2480575,112.6842088",7681685393177,-9.2,EqHJiOE,logistic services provider,1411087533476,5118787800210,0787724016099,Sarabaya_logistics_1
c4261ff8-0755-44ac-9872-bf388588e824,c4261ff8-0755-44ac-9872-bf388588e824,2d02c522-87cb-4ad1-9f6c-ddf2b47ceac0,3,5118787800210,9892695950785,3537232203194,9193306332807,74937015779735,82VHRDYRIDOKALB,4586,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2551244,112.6467866",0035746634034,-0.1,PIupgls,logistic services provider,3537232203194,5118787800210,9892695950785,Sarabaya_logistics_0
c4261ff8-0755-44ac-9872-bf388588e824,c4261ff8-0755-44ac-9872-bf388588e824,23994358-f81f-4a88-9ab5-24b727b95eca,3,5118787800210,9892695950785,3537232203194,8510103763488,74937015779735,82VHRDYRIDOKALB,4586,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2551244,112.6467866",3125697565812,-7.9,TVGaZRK,logistic services provider,3537232203194,5118787800210,9892695950785,Sarabaya_logistics_0
33706069-540c-400d-9bbd-222e111cd558,33706069-540c-400d-9bbd-222e111cd558,fb1a1c9f-31be-45f3-9fe8-2820d6002079,3,9997025506589,9892695950785,1411087533476,2766153827598,80243018383196,52OCNLLGUXEIEKRSU,4897,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2480575,112.6842088",1542264779330,-9.0,uFQwWAY,logistic services provider,1411087533476,9997025506589,9892695950785,Sarabaya_logistics_1
33706069-540c-400d-9bbd-222e111cd558,33706069-540c-400d-9bbd-222e111cd558,f898fe83-f65a-4439-85a5-1e5d39981bae,3,9997025506589,6973908982074,1411087533476,8827074649727,80243018383196,52OCNLLGUXEIEKRSU,4897,2022-Aug-14T02:34:31 +0000,Sarabaya,"-7.2480575,112.6842088",9755635261518,-5.7,HoHeofC,logistic services provider,1411087533476,9997025506589,6973908982074,Sarabaya_logistics_1
