previous_key,event_id,event_type,vessel_gln,gtin,serial_number,weight,event_time,location_name,location_coordinate,catch_date,vessal_owner_name,species,economic_zone,first_freeze_date,catch_certificate_id,conservation_reference_size,catch_area,company_name,generator_type,new_key,generator_gln,next_pi_gln
95126a45-9b3a-428f-b33b-f894518a4a2d,4a1090c1-4e5c-44ab-9432-ac2cb6692942,1,3426882582978,64888251412278,108IKPCTBCQHAQZMEVYA,3770,2022-Aug-09T18:18:09 +0000,Bali,"-8.785488,115.1833109",2022-Aug-09,mtZBlml,Cod,7284219204100,2022-Aug-09,65984038579391,31cm,9593910317001,Bali_factory_0,fishing vessel,95126a45-9b3a-428f-b33b-f894518a4a2d,3426882582978,1677773844615
ad49aa40-5cd4-423f-8351-7c3180506a56,6831b7c5-df49-4814-a4e7-eadf1ab69c94,1,9420022819180,05527821078802,82NCHZQPKHNOFIZQAQ,8204,2022-Aug-09T18:18:09 +0000,Bali,"-8.1971482,114.4440049",2022-Aug-09,TIuIOQh,Tuna,9407082563795,2022-Aug-09,16877693903584,28cm,3117415159179,Bali_factory_2,fishing vessel,ad49aa40-5cd4-423f-8351-7c3180506a56,9420022819180,9661834951904
11c9dec9-4102-43cc-a121-8c66b372c6fb,e43ec601-b43a-48ee-b079-7e5f52e0d379,1,0350342238626,89243531235949,21ZKZRIB,4332,2022-Aug-09T18:18:09 +0000,Bali,"-8.5314842,115.4993622",2022-Aug-09,BYpkLRE,Cod,1023644080672,2022-Aug-09,03129231877213,16cm,7042121450384,Bali_factory_1,fishing vessel,11c9dec9-4102-43cc-a121-8c66b372c6fb,0350342238626,1677773844615
f4f101ec-3d7d-49e4-970c-29ac93114650,d89fff5e-936a-437c-9bbd-2917de20540c,1,0350342238626,47556143455841,69MXDENDKTOUURO,4806,2022-Aug-09T18:18:09 +0000,Bali,"-8.5314842,115.4993622",2022-Aug-09,SHYCGcX,Salmon,3557077311833,2022-Aug-09,27682721351672,42cm,6123984228921,Bali_factory_1,fishing vessel,f4f101ec-3d7d-49e4-970c-29ac93114650,0350342238626,1677773844615
8d9cee9f-21a0-438d-8557-4f69e17b94a5,415cbb08-f4d1-4460-bfa1-db2a4d91ad4e,1,9420022819180,31684987184088,43UCVYQGXFRLR,8820,2022-Aug-09T18:18:09 +0000,Bali,"-8.1971482,114.4440049",2022-Aug-09,WpiLoQQ,Cod,8553003062609,2022-Aug-09,54311619023381,15cm,7019182184195,Bali_factory_2,fishing vessel,8d9cee9f-21a0-438d-8557-4f69e17b94a5,9420022819180,8542395941718
48aa86f4-60d5-4d2b-9928-f092736918bd,564abaac-43c4-4429-8cdc-7740b8d4c3ee,1,9420022819180,61747662544724,44AJSRMWRHQBDF,9186,2022-Aug-09T18:18:09 +0000,Bali,"-8.1971482,114.4440049",2022-Aug-09,vzmXvTr,Salmon,4592881028655,2022-Aug-09,81389395842586,50cm,0843332811349,Bali_factory_2,fishing vessel,48aa86f4-60d5-4d2b-9928-f092736918bd,9420022819180,1677773844615
f4e43947-8f5e-462f-8192-011b267189c4,7cd8d8b4-ce72-4340-9f14-e6e1c17b2ad1,1,0350342238626,35457888613649,50NEPNOWFY,8498,2022-Aug-09T18:18:09 +0000,Bali,"-8.5314842,115.4993622",2022-Aug-09,gNDkRhP,Tuna,7848748912934,2022-Aug-09,80117661459909,26cm,8485506531537,Bali_factory_1,fishing vessel,f4e43947-8f5e-462f-8192-011b267189c4,0350342238626,1677773844615
e6dedb79-9da3-4d32-ae83-87db0a82771c,cdb8bc97-3ddf-4dbe-a795-4ae251843f68,1,0350342238626,31379292104789,66CS,6747,2022-Aug-09T18:18:09 +0000,Bali,"-8.5314842,115.4993622",2022-Aug-09,muDQzSL,Cod,3039981266466,2022-Aug-09,75265359981436,50cm,4687337116164,Bali_factory_1,fishing vessel,e6dedb79-9da3-4d32-ae83-87db0a82771c,0350342238626,1677773844615
8ebd1e44-f813-4415-9f8f-4d22e5d1db49,c09b7f23-98e8-4fc8-b63f-b13267ee4664,1,9420022819180,44241001785571,04JQRIDTPYD,2398,2022-Aug-09T18:18:09 +0000,Bali,"-8.1971482,114.4440049",2022-Aug-09,hAiPyaK,Tuna,0666779510965,2022-Aug-09,50040139151632,14cm,9648818538399,Bali_factory_2,fishing vessel,8ebd1e44-f813-4415-9f8f-4d22e5d1db49,9420022819180,9661834951904
a05848f3-de1c-4ea6-a68e-ea1ac8de9ea9,e9aefda7-585b-4945-9abc-ad52efb0dc1f,1,0350342238626,61004923722636,89SCZPGXFQXDBUY,1155,2022-Aug-09T18:18:09 +0000,Bali,"-8.5314842,115.4993622",2022-Aug-09,KxmGhci,Cod,6266191731985,2022-Aug-09,32262295351817,34cm,0609370866031,Bali_factory_1,fishing vessel,a05848f3-de1c-4ea6-a68e-ea1ac8de9ea9,0350342238626,8542395941718
8b83479d-8a45-49c7-9ffd-d012eb8ae1da,ef306d8c-7227-499e-8859-499018f40e54,1,3426882582978,62448059684733,62YONEJ,8129,2022-Aug-09T18:18:09 +0000,Bali,"-8.785488,115.1833109",2022-Aug-09,bpnbkvm,Salmon,1604708978984,2022-Aug-09,42344002991827,50cm,4888987449627,Bali_factory_0,fishing vessel,8b83479d-8a45-49c7-9ffd-d012eb8ae1da,3426882582978,8542395941718
0b6886d2-45cf-49cf-b521-affeab76e2fa,fc717a55-0f16-4102-89ea-14b4effb6f04,1,0350342238626,15093779999302,14CTRV,3414,2022-Aug-09T18:18:09 +0000,Bali,"-8.5314842,115.4993622",2022-Aug-09,eUwjDon,Tuna,3754492210321,2022-Aug-09,90897944524505,35cm,5861571029784,Bali_factory_1,fishing vessel,0b6886d2-45cf-49cf-b521-affeab76e2fa,0350342238626,8542395941718
0c8c053a-7ee5-46d9-b534-13e0b24c1dd6,b36d2a21-670b-4659-9fba-dc76d7755dba,1,3426882582978,34600675147271,64JRAHQDYMQWMXFIGYKOJNQ,7152,2022-Aug-09T18:18:09 +0000,Bali,"-8.785488,115.1833109",2022-Aug-09,nIaXQEu,Salmon,1118232528277,2022-Aug-09,79264524965043,16cm,1287050387528,Bali_factory_0,fishing vessel,0c8c053a-7ee5-46d9-b534-13e0b24c1dd6,3426882582978,9661834951904
aa6aa7f5-9bad-40ef-9bc6-5fb290916451,65ba2399-a763-43d0-ad72-33eb2ca9e5ba,1,9420022819180,88802573021095,14IJXXVQFRDCSPQOCWNMJP,7144,2022-Aug-09T18:18:09 +0000,Bali,"-8.1971482,114.4440049",2022-Aug-09,tvSaeWF,Tuna,8301261481338,2022-Aug-09,80116967006571,38cm,5121311881220,Bali_factory_2,fishing vessel,aa6aa7f5-9bad-40ef-9bc6-5fb290916451,9420022819180,8542395941718
c9a68d5d-fb1a-4da0-a667-e7d45f98a900,01dfb049-68f8-4840-8d88-f0e37e3dee1a,1,3426882582978,63803724376231,510MTSH,7386,2022-Aug-09T18:18:09 +0000,Bali,"-8.785488,115.1833109",2022-Aug-09,frIiQaN,Tuna,6842760397186,2022-Aug-09,27925656767928,30cm,2549978841148,Bali_factory_0,fishing vessel,c9a68d5d-fb1a-4da0-a667-e7d45f98a900,3426882582978,9661834951904
989afd99-80da-487d-ae86-ddf4b9e3c0d6,f74a5dc2-1b29-4f93-aa5b-e628c406cd75,1,3426882582978,98065884487998,810DKDWW,1868,2022-Aug-09T18:18:09 +0000,Bali,"-8.785488,115.1833109",2022-Aug-09,tChEhcq,Tuna,1000226146272,2022-Aug-09,72598746141939,13cm,3695573564150,Bali_factory_0,fishing vessel,989afd99-80da-487d-ae86-ddf4b9e3c0d6,3426882582978,8542395941718
e83812ac-2fac-432f-a901-6bd069aa899a,fb17afc5-068d-44ba-a34b-c1fd43bd1d4f,1,3426882582978,89846836582754,104ZUMRIZYVLY,9161,2022-Aug-09T18:18:09 +0000,Bali,"-8.785488,115.1833109",2022-Aug-09,hUGMrHk,Salmon,6678944543076,2022-Aug-09,38587151791877,40cm,0967956930854,Bali_factory_0,fishing vessel,e83812ac-2fac-432f-a901-6bd069aa899a,3426882582978,9661834951904
eb75cfa7-e28f-469e-90d5-5c09db1f62e1,c9ec831c-c95b-4235-92c6-d36afc0e028e,1,0350342238626,41733375890103,14WYNMQZZPSNAIRIR,1067,2022-Aug-09T18:18:09 +0000,Bali,"-8.5314842,115.4993622",2022-Aug-09,sCHSZrw,Salmon,5872333048817,2022-Aug-09,79124959962409,35cm,4725970908043,Bali_factory_1,fishing vessel,eb75cfa7-e28f-469e-90d5-5c09db1f62e1,0350342238626,8542395941718
3e8f0893-9ef6-4d6e-8019-f13a5124fa42,97758191-6f0e-40dc-9eef-172115668158,1,0350342238626,72499257179062,101FWIFYXUTDZYHXEAUS,6378,2022-Aug-09T18:18:09 +0000,Bali,"-8.5314842,115.4993622",2022-Aug-09,iIWhHxy,Cod,5834186812681,2022-Aug-09,62007879778442,34cm,1347115050405,Bali_factory_1,fishing vessel,3e8f0893-9ef6-4d6e-8019-f13a5124fa42,0350342238626,9661834951904
8601c57c-51c2-4d56-a2e7-eb5375e06dcb,5c17e28b-40d7-4a11-97a3-346a987cca10,1,3426882582978,97881772552346,22CGGYCHYSODR,1650,2022-Aug-09T18:18:09 +0000,Bali,"-8.785488,115.1833109",2022-Aug-09,NlzUaWA,Cod,3265970956677,2022-Aug-09,89370435489074,39cm,7287980297671,Bali_factory_0,fishing vessel,8601c57c-51c2-4d56-a2e7-eb5375e06dcb,3426882582978,1677773844615
7594c9ad-ca1f-4d8b-84aa-563e40c68694,c1975af4-bdfd-4d53-94db-00ec95f6d475,1,0350342238626,05915003373643,40HYTXLHNFYIVEOUG,6981,2022-Aug-09T18:18:09 +0000,Bali,"-8.5314842,115.4993622",2022-Aug-09,RYqnKjJ,Cod,8530917743760,2022-Aug-09,24203040278097,18cm,7246797052245,Bali_factory_1,fishing vessel,7594c9ad-ca1f-4d8b-84aa-563e40c68694,0350342238626,9661834951904
1ae5c5d2-5663-4eae-9f9a-7103969ff760,c9417dbe-813a-4ca4-9598-40e4035717c7,1,0350342238626,29278697220136,08RTGFFCCRZQFDQYXHIG,6105,2022-Aug-09T18:18:09 +0000,Bali,"-8.5314842,115.4993622",2022-Aug-09,STolesZ,Cod,9220373512748,2022-Aug-09,54035757007806,49cm,8780370622202,Bali_factory_1,fishing vessel,1ae5c5d2-5663-4eae-9f9a-7103969ff760,0350342238626,1677773844615
05f4c005-230d-4f63-91d0-59b9fc470a30,91404fd6-92e0-4f2b-9011-6d3ab545355c,1,0350342238626,45889426616392,77DX,3216,2022-Aug-09T18:18:09 +0000,Bali,"-8.5314842,115.4993622",2022-Aug-09,FIzbOMB,Salmon,2724864962039,2022-Aug-09,88634685949620,17cm,5093702087265,Bali_factory_1,fishing vessel,05f4c005-230d-4f63-91d0-59b9fc470a30,0350342238626,8542395941718
fe6096e5-76c9-45be-8ffa-f791e124a1f9,e72b79e0-6623-46db-a5ff-570819efa7bf,1,3426882582978,99863774591149,87BN,8353,2022-Aug-09T18:18:09 +0000,Bali,"-8.785488,115.1833109",2022-Aug-09,RmwtLgx,Cod,2495323128398,2022-Aug-09,02720083841143,30cm,5643264046206,Bali_factory_0,fishing vessel,fe6096e5-76c9-45be-8ffa-f791e124a1f9,3426882582978,8542395941718
2b5a230c-728d-4313-9f5d-2a0cc12892f6,85bd74fa-54b8-42c3-a4e0-8b3858efb763,1,9420022819180,30351445107892,36GWZKHRUATHANBGBTVMW,6147,2022-Aug-09T18:18:09 +0000,Bali,"-8.1971482,114.4440049",2022-Aug-09,HAdmXeq,Salmon,0537257710431,2022-Aug-09,28736176582555,25cm,8432410103107,Bali_factory_2,fishing vessel,2b5a230c-728d-4313-9f5d-2a0cc12892f6,9420022819180,1677773844615
e0bd7ef1-27d4-4684-9b81-e822e2404069,08bb1b81-5d93-4985-a4f3-5fcacd82f64f,1,9420022819180,87871761742972,73QYMQDXUSCUZDDJW,6132,2022-Aug-09T18:18:09 +0000,Bali,"-8.1971482,114.4440049",2022-Aug-09,NHYkzKI,Tuna,4774956500929,2022-Aug-09,17074248848095,16cm,5886447786052,Bali_factory_2,fishing vessel,e0bd7ef1-27d4-4684-9b81-e822e2404069,9420022819180,9661834951904
f515812c-7453-46ce-8c99-9076fd5dfb82,3627eeaf-9943-43a7-9f02-0758c6b733af,1,9420022819180,69565786895262,83TPAKMQRWNSKRP,1046,2022-Aug-09T18:18:09 +0000,Bali,"-8.1971482,114.4440049",2022-Aug-09,iYPddiM,Cod,3384615368845,2022-Aug-09,79272007942571,21cm,5348259313198,Bali_factory_2,fishing vessel,f515812c-7453-46ce-8c99-9076fd5dfb82,9420022819180,8542395941718
1338e9d8-3164-4c34-9fe6-cc8b718c24e8,ef60860a-38d4-4bef-9904-acff95f5a7ee,1,0350342238626,48804639745074,96E,1870,2022-Aug-09T18:18:09 +0000,Bali,"-8.5314842,115.4993622",2022-Aug-09,zwLCmCR,Tuna,7261983020374,2022-Aug-09,20065358437531,40cm,0807430860846,Bali_factory_1,fishing vessel,1338e9d8-3164-4c34-9fe6-cc8b718c24e8,0350342238626,9661834951904
69e38658-2d88-49c9-a383-fc91d83a77ed,41b0162a-f790-41ee-a7c5-af771a6c1202,1,0350342238626,75587068201996,97UASD,4749,2022-Aug-09T18:18:09 +0000,Bali,"-8.5314842,115.4993622",2022-Aug-09,YDodiue,Tuna,2515806429423,2022-Aug-09,04985936057291,35cm,1740842263530,Bali_factory_1,fishing vessel,69e38658-2d88-49c9-a383-fc91d83a77ed,0350342238626,1677773844615
48cfd187-54f3-43f0-a8ec-f6d8a740b32d,e9fc9761-7250-4cbd-aaa6-7aaeedf42b76,1,0350342238626,87320907585739,21KOBFBDYEOULVRBXIUNIN,9828,2022-Aug-09T18:18:09 +0000,Bali,"-8.5314842,115.4993622",2022-Aug-09,sHcdaaE,Tuna,1341998824370,2022-Aug-09,31148489877963,30cm,9273305748282,Bali_factory_1,fishing vessel,48cfd187-54f3-43f0-a8ec-f6d8a740b32d,0350342238626,8542395941718
