previous_key,new_key,event_id,event_type,supplier_gln,customer_gln,carrier_gln,sscc,gtin,serial_number,weight,event_time,location_name,location_coordinate,departure_gln,temperature,comapny_name,generator_type,generator_gln,last_pi_gln,next_pi_gln,company_name
f914fab2-6102-4a8a-a5f1-ded970e2b31a,f914fab2-6102-4a8a-a5f1-ded970e2b31a,52e47575-dac9-43cb-a0e0-5311721e95f6,3,2763567878706,8888326640808,0220675328000,2612657033045,66754690700769,09FEV,2114,2022-Aug-13T23:24:06 +0000,Sarabaya,"-7.2689175,112.69777",2420140536882,-0.4,ZOHEWFY,logistic services provider,0220675328000,2763567878706,8888326640808,Sarabaya_logistics_2
8e8a04ce-1cc4-45b1-9b59-5b17b61d86c2,8e8a04ce-1cc4-45b1-9b59-5b17b61d86c2,08875233-223e-48ab-9cf6-a9ad9b819a8f,3,2763567878706,1774453012917,6441500985066,5747989716280,36037669009328,61R,7948,2022-Aug-13T23:24:06 +0000,Sarabaya,"-7.2480575,112.6842088",2849094428897,-0.9,eujIvVx,logistic services provider,6441500985066,2763567878706,1774453012917,Sarabaya_logistics_1
9bacf454-1bd1-4ac8-9e9f-2445ee7c6013,9bacf454-1bd1-4ac8-9e9f-2445ee7c6013,12ae1b43-e3e1-416a-b4ad-06392134289b,3,0220675328000,5671747048226,2763567878706,6893214835606,89681988944721,63FTFQD,4684,2022-Aug-13T23:24:06 +0000,Sarabaya,"-7.2551244,112.6467866",9092647090134,-2.2,lrBYiPq,logistic services provider,2763567878706,0220675328000,5671747048226,Sarabaya_logistics_0
da17063d-116a-4f20-9cfb-86134ac6e739,da17063d-116a-4f20-9cfb-86134ac6e739,cac5d6bf-8a9a-4b9b-b3ed-170976003a76,3,6441500985066,5671747048226,2763567878706,6796214139899,25022734565954,55RVXFUQNBII,1282,2022-Aug-13T23:24:06 +0000,Sarabaya,"-7.2551244,112.6467866",1117979281505,-2.1,mSGlzyb,logistic services provider,2763567878706,6441500985066,5671747048226,Sarabaya_logistics_0
e8fd1c21-f851-408d-8790-3c6c870638b8,e8fd1c21-f851-408d-8790-3c6c870638b8,4e4f91b3-5633-41f1-89c2-ccca80d2dca7,3,0220675328000,1774453012917,0220675328000,7803335734775,07365949478730,42YQCFLET,2822,2022-Aug-13T23:24:06 +0000,Sarabaya,"-7.2689175,112.69777",3265477003837,-6.8,japbEUA,logistic services provider,0220675328000,0220675328000,1774453012917,Sarabaya_logistics_2
247b3f2d-862e-4bf4-bb20-35d51eda0b38,247b3f2d-862e-4bf4-bb20-35d51eda0b38,6a61f003-4763-4cd2-ae39-5b1b0dc8301e,3,2763567878706,8888326640808,2763567878706,7662238964939,18502640920598,03GFMCJPZQVPCBYG,5473,2022-Aug-13T23:24:06 +0000,Sarabaya,"-7.2551244,112.6467866",2251232111008,-3.2,fnsEYmZ,logistic services provider,2763567878706,2763567878706,8888326640808,Sarabaya_logistics_0
a3e2a53a-971d-4541-8604-6bb8ba420c4a,a3e2a53a-971d-4541-8604-6bb8ba420c4a,5cad1c8a-2992-40a4-a3e4-5edb9bccb57f,3,2763567878706,1774453012917,6441500985066,4862911799805,85532900547462,410JLRWJ,838,2022-Aug-13T23:24:06 +0000,Sarabaya,"-7.2480575,112.6842088",4189440643344,-0.2,EPiqtZL,logistic services provider,6441500985066,2763567878706,1774453012917,Sarabaya_logistics_1
1a34550a-9bbb-48d3-8320-6cf918d31813,1a34550a-9bbb-48d3-8320-6cf918d31813,c33145f2-8b76-480b-a491-52b3b14c8137,3,2763567878706,5671747048226,2763567878706,1585633641373,68250585140230,21KRLQOJRLMYCTMJAIJFDX,9363,2022-Aug-13T23:24:06 +0000,Sarabaya,"-7.2551244,112.6467866",1922335637080,-8.7,jrhJDrD,logistic services provider,2763567878706,2763567878706,5671747048226,Sarabaya_logistics_0
f43fce7d-26fd-4885-b2ca-e0e649da117e,f43fce7d-26fd-4885-b2ca-e0e649da117e,e30a6389-3e01-4913-b33c-8a36ae7e3bf0,3,2763567878706,8888326640808,6441500985066,9425761258311,50460957533122,107EWVAZMNMPCAYUHUUJZ,2770,2022-Aug-13T23:24:06 +0000,Sarabaya,"-7.2480575,112.6842088",6758394355136,-3.0,ARHxUcx,logistic services provider,6441500985066,2763567878706,8888326640808,Sarabaya_logistics_1
ce3a9c52-7eaa-4e56-ad4d-576af875a20e,ce3a9c52-7eaa-4e56-ad4d-576af875a20e,b1b7e034-21f6-4e3f-a674-d1f972525fca,3,0220675328000,8888326640808,6441500985066,7082498562336,65153997901136,81NFF,3818,2022-Aug-13T23:24:06 +0000,Sarabaya,"-7.2480575,112.6842088",5124780906391,-2.8,NHCxweg,logistic services provider,6441500985066,0220675328000,8888326640808,Sarabaya_logistics_1
